,uri,type,title,dates
803,/agents/Ljx5SpXMYU2pc4BqStEigs,agent,John R. Logan,
804,/agents/27pULdQwSqd2ZwyruPi343,agent,Maria Buck,
805,/agents/grMcR5BTc6aRMYGB7XM5bx,agent,Paul Ingram,
806,/agents/arzNRwM5MdVMMHoDoQxTHB,agent,Yoshiaki Azuma,
807,/agents/TDGCDkBimNtLCCWqFNMZFh,agent,Helen Weaver,
808,/agents/oHb9fEaQdepyPmYqAkjoqW,agent,Jon Kabat-Zinn,
809,/agents/7Q4vazHC2DBrqbncxKaqyH,agent,M. Frederik Smith,
810,/agents/mRUzxAHRHrCZZv9hikhxru,agent,Sol Neil Corbin,
811,/agents/WMzVUNFUjLRHB5V3TBgHQc,agent,Mabel Bright,
812,/agents/UyeV6vLywWic7BGUJJfkzb,agent,Dona Caldwell,
813,/agents/4zkmgVr4KDYjTUCoabzLZ9,agent,Carlos P. (Carlos Polestico) Garcia,"[{'expression': '1896-1971', 'begin': '1896', 'end': '1971', 'label': 'existence', 'type': 'range'}]"
814,/agents/4hUpgjXFfcHfabimt34URj,agent,Robert H. Kokernot,
815,/agents/JFHXyGtcMQxE3bEXFNLJzn,agent,James H. Lapple,
816,/agents/Be2bgDhRaUr8Moj5NmEhLY,agent,Kenneth Wayne Rose,
817,/agents/5gSjtsn9VNdft3XCVFvbdK,agent,"Dana, D. Cummings",
818,/agents/nq2ea4yLMng5y5yby3BFYE,agent,Amy M. Sullivan,
819,/agents/gaehFa2hLGLB88pAZmPNyK,agent,Howard Chernick,
820,/agents/dtsrv6MZwksPjRHGTpRJ3T,agent,Robin L. Jarrett,
821,/agents/m5CWC7HS9QAGYs4tpFRtDc,agent,C. David,
822,/agents/Tap2Q5tX7jhiwKjZ3UAVNZ,agent,Judith F. Samuelson,
823,/agents/FNRtzvkY9avasnAkPdfh5U,agent,Theodore M. Smith,"[{'expression': '1942-2012', 'begin': '1942', 'end': '2012', 'label': 'existence', 'type': 'range'}]"
824,/agents/j3E3Deb7tDJSgRqkLBvT2o,agent,Grzegorz Lissowski,
825,/agents/3hdAgXBeWfGyS5KgofvtsJ,agent,Madeline Prentice Gilbert,
826,/agents/bJf3zUMwNPg3mWeu2fFqXs,agent,Charles H. Palmer,
827,/agents/dK9vGy9p74vKk94sToFWYT,agent,Maggie Herzig,
828,/agents/m9NaJXntxvDbw9NaKo8duM,agent,Peter Adolf Fraenkel,"[{'expression': '1923-2007', 'begin': '1923', 'end': '2007', 'label': 'existence', 'type': 'range'}]"
829,/agents/XQsfacGUsTnaZAHUaFRY7c,agent,Abraham Flexner,"[{'expression': '1866-1959', 'begin': '1866', 'end': '1959', 'label': 'existence', 'type': 'range'}]"
830,/agents/MhbwgaDSZczw6to5qGGEG9,agent,Peggy Kaplan,
831,/agents/G3bKHcm47qH4Q8qU5EzEUm,agent,Gilbert Marzun,
832,/agents/4iPCucahKqT3jnuZDbhVQG,agent,Eric Chang,
833,/agents/RssHuUjMW5N59yJZpyZsqW,agent,Sarah Mahler,
834,/agents/oJi8XnhVHqoujvSxePgKgx,agent,Geoffrey Kabat,
835,/agents/YR8gFwFU9hBh3BAyLdyxWR,agent,Frank B. Hanson,
836,/agents/jxLD8qa7ufoq78LarpRqTH,agent,Robert R. Douglass,
837,/agents/ekP2ccvnumme6Mfw4RLC9S,agent,Laura R. Chasin,
838,/agents/EdRKBWHX6VNUtM6kYiCfGu,agent,Thomas M. (Thomas Milton) Rivers,"[{'expression': '1888-1962', 'begin': '1888', 'end': '1962', 'label': 'existence', 'type': 'range'}]"
839,/agents/MggeKERoQE3BTVSPvguWcq,agent,Sandra Arnold,
840,/agents/nr7TmcR66KPw3PEohrCdK3,agent,H. Rowan (Horace Rowan) Gaither,"[{'expression': '1909-1961', 'begin': '1909', 'end': '1961', 'label': 'existence', 'type': 'range'}]"
841,/agents/PSVXcNFokuyQt3CyCq5n5B,agent,Lillian Adams,
842,/agents/mUpN6YQpy34b2HNHMKb6VQ,agent,Lee R. Hiltzik,
843,/agents/9k7Y9ZPYGta7rZwBYEWPKY,agent,Robert M. Arnold,
844,/agents/9uPnCQigcP5jTYkfXuysoH,agent,Itzhak Venezia,
845,/agents/UG5q4FRQvaagUeLGvJiZH2,agent,Maxwell Barus,
846,/agents/ieiqktHDgKbnucQSjKcuTU,agent,Robin L. Jerrett,
847,/agents/2TDQTQeitVSSX39AWmjLDH,agent,David Llewelyn Wark  Griffith,
848,/agents/FBH6UKo99jXbgWs4jvdXBT,agent,Jon Funabiki,
849,/agents/g9MxCzDeJX4KBiZZxLW2aY,agent,Robert Goldmann,"[{'expression': '1921-2018', 'begin': '1921', 'end': '2018', 'label': 'existence', 'type': 'range'}]"
850,/agents/caDXb5Q4rFcoHuTzZvQYBY,agent,Elisabeth Crawford,
851,/agents/EVa3kpgsmPGo8VeGmaKsmh,agent,David M. Blau,
852,/agents/FwZTrnPgMW9MfQsFcjNwJx,agent,John W. Bing,
853,/agents/gLvvUynQU3hC2BgJykSRat,agent,Jacqueline Bouvier Kennedy,"[{'expression': '1929-1994', 'begin': '1929', 'end': '1994', 'label': 'existence', 'type': 'range'}]"
854,/agents/N3MSgDZaDeGRWYWraUjaPZ,agent,Frederick Schoff,
855,/agents/CSqFJNnRaW4y22Ay2i8poe,agent,Adrienne Germain,
856,/agents/N7XehF7gdiLSFWnrbBQfdm,agent,Olive Bragazzi,
857,/agents/NUfH5shJjjVwj5JtfoU4Tu,agent,Peter D. Bell,
858,/agents/LtUUWUHnWyVgCrwXsgrfyN,agent,Janice Marie Molnar,"[{'expression': '1954', 'begin': '1954', 'end': '1954', 'label': 'existence', 'type': 'single'}]"
859,/agents/HbSy7fLGfsXAhVurUM6xYS,agent,David K. Guilkey,
860,/agents/UPbTWVMfTMn8RVVGwudWZH,agent,Shelly Lundberg,
861,/agents/k8c3AACwSLnSNij9X3pp89,agent,Patricia Ruopp,
862,/agents/kiFCMKd4SUvno5cN2uY8Fi,agent,Fred W. Friendly,"[{'expression': '1915-1998', 'begin': '1915', 'end': '1998', 'label': 'existence', 'type': 'range'}]"
863,/agents/UxgeTqcXcSQYhRFytYqgtY,agent,Joan Dunlop,"[{'expression': '1934-2012', 'begin': '1934', 'end': '2012', 'label': 'existence', 'type': 'range'}]"
864,/agents/CvGYj6phnJYvgUbP2QeMNJ,agent,Piotr Swistak,
865,/agents/ngU873Xy2WzvxEdEjwyuBW,agent,Joseph Reed,
866,/agents/jiricsY8dMB744WavfBMw2,agent,Arthur Massolo,
867,/agents/Ef3NJogS2tuvbshE7XTAGk,agent,Robert S. Wickham,
868,/agents/b6wLSPFwV9MMA9L9zbbYiA,agent,Frances Elisabeth Crowell,
869,/agents/nmDDxzc4ryLJCB8sVDzRHK,agent,Seyla Benhabib,
870,/agents/o44CSCHBK6LFrhnqYxNyPb,agent,Richard A. Alba,
871,/agents/P6kdqoQk7zw9Nez9KmLFxu,agent,Robinson G. Hollister,
872,/agents/4VsH2kCXY53X8vaTfZNStW,agent,Marcia Smith,
873,/agents/HBcjSvvdVJThrjoMABL6gq,agent,Joseph W. Ernst,
874,/agents/SuDCniiPMyidDus5WBCvjh,agent,Barry Dworkin,
875,/agents/WEMac29DykyH9igHzivZ7n,agent,Alan Gregg,"[{'expression': '1890-1957', 'begin': '1890', 'end': '1957', 'label': 'existence', 'type': 'range'}]"
876,/agents/4HyzLLjm5KXGNaM2iKttoG,agent,Carol Kinzel Uht,
877,/agents/9W3ksbZL48bCBjXqVrPdbx,agent,John R. Todd,
878,/agents/LAXjwUgxnBiGKWLWoW4Dej,agent,Hugh McCauley,
879,/agents/TyQ8HLBpb6kCArn4fLCRQn,agent,Cary Reich,
880,/agents/MRMULd94oaJ7LLFiQKauGD,agent,William M. (William Munford) Tuck,"[{'expression': '1896-1983', 'begin': '1896', 'end': '1983', 'label': 'existence', 'type': 'range'}]"
881,/agents/o3XhaYdz3LNLff979Ggdqh,agent,Jean Chorley,
882,/agents/Wvd3NT3WYFhpwU4GPgrBYu,agent,Lindsley F. Kimball,"[{'expression': '1894-1992', 'begin': '1894', 'end': '1992', 'label': 'existence', 'type': 'range'}]"
883,/agents/knayEyRoAcfxz3byZ5fQDA,agent,William Doering,
884,/agents/ALtvSr8dMKrcFH7AKN5swU,agent,Martha R. Burt,
885,/agents/mdZj7bf2UJHWrHSVKKamQj,agent,John W. Cogger,
886,/agents/QvgYXRCsFwcQjbnZ6tG2ZP,agent,James R. Himes,
887,/agents/eNiFJMk7xsXTXzzPjHn5po,agent,Edgar F. Beckham,
888,/agents/4HL6BzeNzKHAYbjBQpYbDb,agent,Matthew Lakoma,
889,/agents/Vs2xGKacHuvDVd2DaNxz3r,agent,Robert D. Plotnick,
890,/agents/duwgEvfxkHJhh7E5pkPjXy,agent,Ozzie G. Simmons,"[{'expression': '1919-1988', 'begin': '1919', 'end': '1988', 'label': 'existence', 'type': 'range'}]"
891,/agents/MP4oMadnoaDeArN4YCQndN,agent,Barry M. Popkin,
892,/agents/PF9mWUbZ4kZbhNzArj4beP,agent,Winston Churchill,"[{'expression': '1874-1965', 'begin': '1874', 'end': '1965', 'label': 'existence', 'type': 'range'}]"
893,/agents/KeJJ74TYHCLVXFuj4EWBa5,agent,Marek M. Kaminski,
894,/agents/di3Hi2DvBryUUeM2QdM54N,agent,Eugene S. Staples,
895,/agents/3EVXuVCwQvFFrjyZECTq7v,agent,Joseph A. Cook,
896,/agents/FKsMo3dEumw8RwDnoqwKMC,agent,Ilene Slater,
897,/agents/WTQuZo5Zv27Ry6BThjC9mf,agent,Susan Zolla-Pazner,
898,/agents/M6tL3yEaQLmGoUBDGPSvw5,agent,William D. (William Daniel) Carmichael,"[{'expression': '1929', 'begin': '1929', 'end': '1929', 'label': 'existence', 'type': 'single'}]"
899,/agents/KA3hUipgg556JTjVaHMKBi,agent,Edmund Ezra Day,"[{'expression': '1883-1951', 'begin': '1883', 'end': '1951', 'label': 'existence', 'type': 'range'}]"
900,/agents/CsipUyjyX2oJskVohGDiRe,agent,Reiko Shimasaki Ryder,
901,/agents/Ljx5SpXMYU2pc4BqStEigs,agent,John R. Logan,
902,/agents/27pULdQwSqd2ZwyruPi343,agent,Maria Buck,
903,/agents/grMcR5BTc6aRMYGB7XM5bx,agent,Paul Ingram,
904,/agents/arzNRwM5MdVMMHoDoQxTHB,agent,Yoshiaki Azuma,
905,/agents/TDGCDkBimNtLCCWqFNMZFh,agent,Helen Weaver,
906,/agents/oHb9fEaQdepyPmYqAkjoqW,agent,Jon Kabat-Zinn,
907,/agents/7Q4vazHC2DBrqbncxKaqyH,agent,M. Frederik Smith,
908,/agents/mRUzxAHRHrCZZv9hikhxru,agent,Sol Neil Corbin,
909,/agents/WMzVUNFUjLRHB5V3TBgHQc,agent,Mabel Bright,
910,/agents/UyeV6vLywWic7BGUJJfkzb,agent,Dona Caldwell,
911,/agents/4zkmgVr4KDYjTUCoabzLZ9,agent,Carlos P. (Carlos Polestico) Garcia,"[{'expression': '1896-1971', 'begin': '1896', 'end': '1971', 'label': 'existence', 'type': 'range'}]"
912,/agents/4hUpgjXFfcHfabimt34URj,agent,Robert H. Kokernot,
913,/agents/JFHXyGtcMQxE3bEXFNLJzn,agent,James H. Lapple,
914,/agents/Be2bgDhRaUr8Moj5NmEhLY,agent,Kenneth Wayne Rose,
915,/agents/5gSjtsn9VNdft3XCVFvbdK,agent,"Dana, D. Cummings",
916,/agents/nq2ea4yLMng5y5yby3BFYE,agent,Amy M. Sullivan,
917,/agents/gaehFa2hLGLB88pAZmPNyK,agent,Howard Chernick,
918,/agents/dtsrv6MZwksPjRHGTpRJ3T,agent,Robin L. Jarrett,
919,/agents/m5CWC7HS9QAGYs4tpFRtDc,agent,C. David,
920,/agents/Tap2Q5tX7jhiwKjZ3UAVNZ,agent,Judith F. Samuelson,
921,/agents/FNRtzvkY9avasnAkPdfh5U,agent,Theodore M. Smith,"[{'expression': '1942-2012', 'begin': '1942', 'end': '2012', 'label': 'existence', 'type': 'range'}]"
922,/agents/j3E3Deb7tDJSgRqkLBvT2o,agent,Grzegorz Lissowski,
923,/agents/3hdAgXBeWfGyS5KgofvtsJ,agent,Madeline Prentice Gilbert,
924,/agents/bJf3zUMwNPg3mWeu2fFqXs,agent,Charles H. Palmer,
925,/agents/dK9vGy9p74vKk94sToFWYT,agent,Maggie Herzig,
926,/agents/m9NaJXntxvDbw9NaKo8duM,agent,Peter Adolf Fraenkel,"[{'expression': '1923-2007', 'begin': '1923', 'end': '2007', 'label': 'existence', 'type': 'range'}]"
927,/agents/XQsfacGUsTnaZAHUaFRY7c,agent,Abraham Flexner,"[{'expression': '1866-1959', 'begin': '1866', 'end': '1959', 'label': 'existence', 'type': 'range'}]"
928,/agents/MhbwgaDSZczw6to5qGGEG9,agent,Peggy Kaplan,
929,/agents/G3bKHcm47qH4Q8qU5EzEUm,agent,Gilbert Marzun,
930,/agents/4iPCucahKqT3jnuZDbhVQG,agent,Eric Chang,
931,/agents/RssHuUjMW5N59yJZpyZsqW,agent,Sarah Mahler,
932,/agents/oJi8XnhVHqoujvSxePgKgx,agent,Geoffrey Kabat,
933,/agents/YR8gFwFU9hBh3BAyLdyxWR,agent,Frank B. Hanson,
934,/agents/jxLD8qa7ufoq78LarpRqTH,agent,Robert R. Douglass,
935,/agents/ekP2ccvnumme6Mfw4RLC9S,agent,Laura R. Chasin,
936,/agents/EdRKBWHX6VNUtM6kYiCfGu,agent,Thomas M. (Thomas Milton) Rivers,"[{'expression': '1888-1962', 'begin': '1888', 'end': '1962', 'label': 'existence', 'type': 'range'}]"
937,/agents/MggeKERoQE3BTVSPvguWcq,agent,Sandra Arnold,
938,/agents/nr7TmcR66KPw3PEohrCdK3,agent,H. Rowan (Horace Rowan) Gaither,"[{'expression': '1909-1961', 'begin': '1909', 'end': '1961', 'label': 'existence', 'type': 'range'}]"
939,/agents/PSVXcNFokuyQt3CyCq5n5B,agent,Lillian Adams,
940,/agents/mUpN6YQpy34b2HNHMKb6VQ,agent,Lee R. Hiltzik,
941,/agents/9k7Y9ZPYGta7rZwBYEWPKY,agent,Robert M. Arnold,
942,/agents/9uPnCQigcP5jTYkfXuysoH,agent,Itzhak Venezia,
943,/agents/UG5q4FRQvaagUeLGvJiZH2,agent,Maxwell Barus,
944,/agents/ieiqktHDgKbnucQSjKcuTU,agent,Robin L. Jerrett,
945,/agents/2TDQTQeitVSSX39AWmjLDH,agent,David Llewelyn Wark  Griffith,
946,/agents/FBH6UKo99jXbgWs4jvdXBT,agent,Jon Funabiki,
947,/agents/g9MxCzDeJX4KBiZZxLW2aY,agent,Robert Goldmann,"[{'expression': '1921-2018', 'begin': '1921', 'end': '2018', 'label': 'existence', 'type': 'range'}]"
948,/agents/iNFcbYynLdNVzHnbEygUHM,agent,Jonathan Bendor,
949,/agents/genHpcuJZRPAMSCMP7di8F,agent,John B. Zabriskie,
950,/agents/PZafDTmz3QRZh9VfZQjRqN,agent,Reginald Fitz,
951,/agents/Ba7zh2ESzXYxgKFoNrwV3h,agent,Brian Stults,
952,/agents/YLp9YR65pZadZ9R3dkWVRU,agent,Jack Woodall,
953,/agents/GF5tgp8q7CH4Sz4HG38KcA,agent,Nita R. Manitzas,
954,/agents/i353WFsqc6F2fuH3JH8TQq,agent,Chadbourne Gilpatric,"[{'expression': '1914-1989', 'begin': '1914', 'end': '1989', 'label': 'existence', 'type': 'range'}]"
955,/agents/HCNqgM4eyyUyRGAJgwV7vR,agent,"Kokernot, Robert H.",
956,/agents/9H6c9CS6r5JjfBV5EEngun,agent,Timothy Besley,
957,/agents/krzWWkspuAx6LzVQ23uN26,agent,Chauncy Lennon,
958,/agents/7Ef2DWvdb6VseyWeAL5feQ,agent,Wilson McNeil Lowry Lowry,
959,/agents/ZrZbYPjPCjYnvhw8B9vG5Q,agent,Monica Ronan,
960,/agents/5e3kJtcnHcVybeo7e98ArD,agent,John B. Grant,"[{'expression': '1890-1962', 'begin': '1890', 'end': '1962', 'label': 'existence', 'type': 'range'}]"
961,/agents/8tbiYn2RMN7HdJh6bWUrX9,agent,Andrew J. Warren,
962,/agents/JZ2MaXK5qAQDMCdVSVeZnS,agent,Michael Whiteman,
963,/agents/a7WfzXRi7WVaz3ydDukinw,agent,John E. Craig,
964,/agents/GF7MkotxKmCD9GNHfDoWWz,agent,"Frank Lappin, Jr. Horsfall","[{'expression': '1906-', 'begin': '1906', 'end': '1906', 'label': 'existence', 'type': 'single'}]"
965,/agents/CpydZ3NfHsQBqUHJhKb2Uz,agent,J. Eric Smithburn,
966,/agents/NwvcBnarigZ9JzUZXtT3Xe,agent,John Z. Bowers,"[{'expression': '1913-1993', 'begin': '1913', 'end': '1993', 'label': 'existence', 'type': 'range'}]"
967,/agents/BTfq6bx2uTL5yV48yyrHdJ,agent,Alice Calaprice,
968,/agents/7vfHwCpuuDdqCTas7zzYss,agent,W. Farnsworth (William Farnsworth) Loomis,"[{'expression': '1914-1973', 'begin': '1914', 'end': '1973', 'label': 'existence', 'type': 'range'}]"
969,/agents/8uCFpccnwXJcUYNWfmTG3Q,agent,Charles Perrow,
970,/agents/FNv9nL7wPDkUH8dLNZgtth,agent,Loic Wacquant,
971,/agents/Q2Quy9dCRiJNrG4vC8ZDPw,agent,Frank Hamilton Bowles,"[{'expression': '1907-1975', 'begin': '1907', 'end': '1975', 'label': 'existence', 'type': 'range'}]"
972,/agents/TJp7ab5q3poHQvCzXGpfPd,agent,Henry James,
973,/agents/fY6nEifjGLFQuiKg6vstD9,agent,Genevieve Naylor,
974,/agents/dJiRQfPTuyAnTitZ3YGPyU,agent,Susan D.  Block,
975,/agents/Kg22KSnmS6KZyXmiBHvtDy,agent,William O. Inglis,
976,/agents/8q4px85Uaz6QAmyF5qfBsq,agent,Julius Adams Stratton,"[{'expression': '1901-1994', 'begin': '1901', 'end': '1994', 'label': 'existence', 'type': 'range'}]"
977,/agents/mqGEFcgQpK9cDfGxKtyH9c,agent,Margaret  Mahoney,"[{'expression': '1924-', 'begin': '1924', 'end': '1924', 'label': 'existence', 'type': 'single'}]"
978,/agents/h8xMtPNKTbZt8CZR8deoiX,agent,Kanti Rawal,
979,/agents/7uLhcf3TiCe8H9H6ZyTeYW,agent,Sophia Lyon Fahs,"[{'expression': '1876-1978', 'begin': '1876', 'end': '1978', 'label': 'existence', 'type': 'range'}]"
980,/agents/FsWeDtH4SZdGBs2H8QFHCj,agent,Bruce Western,
981,/agents/Xrj6EX332rGVZMVHdjuhnd,agent,Robert Lapham,
982,/agents/NTNuauQvUxVChkAX2L38iF,agent,Kim Richardson,
983,/agents/hMEfRTcwqxxp7Z63BzDT3s,agent,International Commission on Zoological Nomenclature,
984,/agents/5rh28JcWE2t9SMdht6jJWF,agent,Oswald Theodore Avery,"[{'expression': '1877-1955', 'begin': '1877', 'end': '1955', 'label': 'existence', 'type': 'range'}]"
985,/agents/ecFXxX2ZkJCFyoNBRcex4z,agent,Norman Rudolph Stoll,"[{'expression': '1892-1976', 'begin': '1892', 'end': '1976', 'label': 'existence', 'type': 'range'}]"
986,/agents/gFxsWhZFwsgQvFceeYK9h9,agent,Hideyo Noguchi,"[{'expression': '1876-1928', 'begin': '1876', 'end': '1928', 'label': 'existence', 'type': 'range'}]"
987,/agents/bTWkMq7ctHHH45AN4N432q,agent,"Paul, 1890-1971 De Kruif","[{'expression': '1890-1971', 'begin': '1890', 'end': '1971', 'label': 'existence', 'type': 'range'}]"
988,/agents/Fd25WB7B6YerTVgUN8C3Ue,agent,Paul A. Lewis,
989,/agents/dnQsjmtY5wCLwYAnsDjUBW,agent,Samuel S. Koide,
990,/agents/78PHFywBtoapZtGKTArca3,agent,Alexander G. Bearn,"[{'expression': '1923-2009', 'begin': '1923', 'end': '2009', 'label': 'existence', 'type': 'range'}]"
991,/agents/6RLu22i6DNnTsYgwjGfCR9,agent,Alexis Carrel,"[{'expression': '1873-1944', 'begin': '1873', 'end': '1944', 'label': 'existence', 'type': 'range'}]"
992,/agents/X8q8XtM7NdRyyewLFaLaBn,agent,Albert Claude,"[{'expression': 'd. 1983', 'begin': None, 'end': None, 'label': 'existence', 'type': 'single'}]"
993,/agents/8wWwWPs2BToufAsWpLpoF4,agent,Stanford Moore,
994,/agents/oSc3EBQSAW4ykruY6vkMvi,agent,William H. Stein,
995,/agents/euu4KYxkXBMhKQDZooGjTZ,agent,Fritz (Fritz Albert) Lipmann,"[{'expression': '1899-1986', 'begin': '1899', 'end': '1986', 'label': 'existence', 'type': 'range'}]"
996,/agents/jbXM9MfPDZ3hPKxYezVzpT,agent,James K. (James Kuhn) Senior,
997,/agents/6ZYkLaJTt2wCNmS5BywvQ3,agent,Wendell M. (Wendell Meredith) Stanley,"[{'expression': '1904-', 'begin': '1904', 'end': '1904', 'label': 'existence', 'type': 'single'}]"
998,/agents/LBtyUktrs2eKqZzLdEy5yq,agent,Donald R. (Donald Redfield) Griffin,"[{'expression': '1915-2003', 'begin': '1915', 'end': '2003', 'label': 'existence', 'type': 'range'}]"
999,/agents/CuUrvoe2vnoCJGG5bHXqsw,agent,Moses Kunitz,
1000,/agents/DXwE9YXBM4Gz4QX3d8gYkB,agent,Leslie Tillotson Webster,"[{'expression': '1894-1943', 'begin': '1894', 'end': '1943', 'label': 'existence', 'type': 'range'}]"
1001,/agents/DiWt8i7iXaLDKEx7wX5BYq,agent,Lucille P. Markey Charitable Trust,
1002,/agents/Y9Xsf9bYBvqJnvMzsv7TSS,agent,Council on Foundations,
1003,/agents/oKyftyB6GepDAiy4rDp8hm,agent,Commission on Private Philanthropy and Public Needs,
1004,/agents/EdEx6hYLc3hH9gRTvoQH6z,agent,Elvin A. (Elvin Abraham) Kabat,"[{'expression': '1914-', 'begin': '1914', 'end': '1914', 'label': 'existence', 'type': 'single'}]"
1005,/agents/YwWQvBMM78UNvBhFh3PTNv,agent,Wallace Buttrick,"[{'expression': '1853-1926', 'begin': '1853', 'end': '1926', 'label': 'existence', 'type': 'range'}]"
1006,/agents/ZSAEHgHKNChJxZmpzSJUgP,agent,Leonard Outhwaite,"[{'expression': '1892-1979', 'begin': '1892', 'end': '1979', 'label': 'existence', 'type': 'range'}]"
1007,/agents/o8FBh4jF9ky6feSfvbjS6X,agent,William T. Grant Foundation,
1008,/agents/XdrSLaXpsgWPZwUK7dwnTo,agent,Hampstead Child-Therapy Clinic,
1009,/agents/aGRh2BxP4kytAwSjVztPs9,agent,Tavistock Institute of Human Relations,
1010,/agents/3bQTEnAiugM3AfUm8U3z7x,agent,Anna Freud,"[{'expression': '1895-1982', 'begin': '1895', 'end': '1982', 'label': 'existence', 'type': 'range'}]"
1011,/agents/oB7HCm9XHGpX2s99HHxBis,agent,Jane Goodall,"[{'expression': '1934-', 'begin': '1934', 'end': '1934', 'label': 'existence', 'type': 'single'}]"
1012,/agents/Hf7oagF3kFgswXxUKCqKq4,agent,Benjamin Spock,"[{'expression': '1903-1998', 'begin': '1903', 'end': '1998', 'label': 'existence', 'type': 'range'}]"
1013,/agents/dF6aCwW34VkLLeNxMkcwMk,agent,W. T. (William Thomas) Grant,"[{'expression': '1876-1972', 'begin': '1876', 'end': '1972', 'label': 'existence', 'type': 'range'}]"
1014,/agents/YUNq4DRa4SkQqHSjdRRS5q,agent,Downtown Lower Manhattan Association,
1015,/agents/RQpCFFhRQ6yTQRcHY64E3s,agent,NBC News,
1016,/agents/QxhVSrmCFoJUxMCSGh4EuZ,agent,John D. Rockefeller,
1017,/agents/CysjcjUudzViZpCumD7Eut,agent,John D. (John Davison) Rockefeller,
1018,/agents/Dfpv3yLkziAvRfAuZcqsnB,agent,D. M. (David Meriwether) Milton,
1019,/agents/24Hsb33yn8k2HGyZ7Nb2C2,agent,Jerry A. Danzig,
1020,/agents/Ud4KfeQxHv4FFdfTVxTsNH,agent,United States. Army. Signal Corps,
1021,/agents/3b3stCtSPAEqqkfiJ84HPh,agent,Karl Maramorosch,
1022,/agents/ZLgDm4V7iLXnyS5vKE9aPU,agent,John J. (John Joseph) Pershing,
1023,/agents/hYV9bsrWjBBNpzGPgqNivT,agent,United States. Office of the Coordinator of Inter-American Affairs,
1024,/agents/jwSLiEzLcHpsapTtZKjLSA,agent,Rockefeller Foundation. Division of Humanities.,
1025,/agents/RN5pLKkT94f7KZQCXccoGa,agent,John H. Janney,
1026,/agents/4nVDiaHdgeFLSRdyQVvrZZ,agent,William Picard Jacocks,"[{'expression': '1877-1965', 'begin': '1877', 'end': '1965', 'label': 'existence', 'type': 'range'}]"
1027,/agents/8fgdhQozzVZpzKucKCQP9W,agent,Charles B. (Charles Burton) Fahs,"[{'expression': '1908-1980', 'begin': '1908', 'end': '1980', 'label': 'existence', 'type': 'range'}]"
1028,/agents/9hu98Wpjh5vXMZpAMY46hP,agent,Richard Mills Pearce,"[{'expression': '1874-1930', 'begin': '1874', 'end': '1930', 'label': 'existence', 'type': 'range'}]"
1029,/agents/WasBssZjUcyYb8cRvpYqmy,agent,Charles T. Murphy,
1030,/agents/8Lwt3Mr2XC2AqmhWoEZ68g,agent,Laura Spelman Rockefeller,"[{'expression': '1839-1915', 'begin': '1839', 'end': '1915', 'label': 'existence', 'type': 'range'}]"
1031,/agents/mRBHqkvAPT5GoQS2TFiFLg,agent,American International Association for Economic and Social Development,
1032,/agents/6NiA4TWPmky9JyQqdiacoS,agent,Charles Augustus Strong,"[{'expression': '1862-1940', 'begin': '1862', 'end': '1940', 'label': 'existence', 'type': 'range'}]"
1033,/agents/QwnzmJVfwVsSpKXWjE2cc8,agent,George Santayana,"[{'expression': '1863-1952', 'begin': '1863', 'end': '1952', 'label': 'existence', 'type': 'range'}]"
1034,/agents/33scpo7dyhNn76CuSyCUVz,agent,William James,"[{'expression': '1842-1910', 'begin': '1842', 'end': '1910', 'label': 'existence', 'type': 'range'}]"
1035,/agents/bcYwUAmiSm8a4bz7J9NBBe,agent,Sydnor Harbison Walker,"[{'expression': '1891-1966', 'begin': '1891', 'end': '1966', 'label': 'existence', 'type': 'range'}]"
1036,/agents/VVwJWTwzHan4W8k8ptyivS,agent,Judith Rodin,
1037,/agents/4A4yock3m4yjuUpLTybE4w,agent,Edwin J. (Edwin John) Wellhausen,"[{'expression': '1907-2001', 'begin': '1907', 'end': '2001', 'label': 'existence', 'type': 'range'}]"
1038,/agents/NyWmWazYcfWpEEiGbr3t6z,agent,Kenneth W. Thompson,"[{'expression': '1921-2013', 'begin': '1921', 'end': '2013', 'label': 'existence', 'type': 'range'}]"
1039,/agents/HVXwuhayszmU26LKT4y839,agent,Charles Wardell Stiles,"[{'expression': '1867-1941', 'begin': '1867', 'end': '1941', 'label': 'existence', 'type': 'range'}]"
1040,/agents/XY9oijsLyxDgVrcNaVTwBP,agent,Frederick F. (Frederick Fuller) Russell,"[{'expression': '1870-1960', 'begin': '1870', 'end': '1960', 'label': 'existence', 'type': 'range'}]"
1041,/agents/6jJX3BGcDGFY5E3ZBiUYSU,agent,Beardsley Ruml,"[{'expression': '1894-1960', 'begin': '1894', 'end': '1960', 'label': 'existence', 'type': 'range'}]"
1042,/agents/86Fxr9439a6hHTFK66Jkuh,agent,International Basic Economy Corporation,
1043,/agents/CDdLrgQy7Q5ZZUgxguToic,agent,Interchurch World Movement of North America,
1044,/agents/oFeZ5TTkXaHiHrACoidHLr,agent,Institute of Social and Religious Research,
1045,/agents/6HajgoedgEsBuZezS4P8s6,agent,Spelman Fund,
1046,/agents/F9DRFgzLSLTsXxJ3uKKDuM,agent,Snake River Land Company,
1047,/agents/hRN7zq9VAZPyTiRsPKPHMj,agent,Alvin Moscow,
1048,/agents/UZ6DFGNVqAeHYubWx5KPSa,agent,Raymond B. (Raymond Blaine) Fosdick,"[{'expression': '1883-1972', 'begin': '1883', 'end': '1972', 'label': 'existence', 'type': 'range'}]"
